book_id,authors,original_title,isbn,language_code,image_url,average_rating,ratings_count,genre
27406436,Vi Keeland,The Baller: A Down and Dirty Football Novel,,eng,https://images.gr-assets.com/books/1447850960m/27406436.jpg,4.13,17375,"romance, sports"
22055280,Brian Staveley,The Providence of Fire,765336413,eng,https://images.gr-assets.com/books/1405301050m/22055280.jpg,4.16,11629,"fantasy, fiction"
51985,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",L'Existentialisme est un humanisme ,300115466,en-GB,https://images.gr-assets.com/books/1328870158m/51985.jpg,3.96,12493,"philosophy, classics"
15451058,Gloria Steinem,My Life on the Road,679456201,eng,https://images.gr-assets.com/books/1440005972m/15451058.jpg,4.08,15997,"memoir, nonfiction"
6609864,Lauren Conrad,Sugar and Spice,61767603,en-US,https://images.gr-assets.com/books/1258145375m/6609864.jpg,3.53,14901,"fiction, romance"
342994,"Hans Christian Andersen, Rachel Isadora",Den Lille Pige med Svovlstikkerne,439643635,eng,https://images.gr-assets.com/books/1411481144m/342994.jpg,4.08,16478,"classics, fiction"
95643,Rory Stewart,The Places In Between,156031566,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567837295l/95643.jpg,3.88,11445,"travel, nonfiction"
24611454,Nora Roberts,Stars of Fortune,425280101,eng,https://images.gr-assets.com/books/1458079016m/24611454.jpg,4.0,12822,"romance, fantasy"
16342,Agatha Christie,Cat Among the Pigeons,425205967,eng,https://images.gr-assets.com/books/1275665326m/16342.jpg,3.82,17221,"mystery, fiction"
15786792,Edward Rutherfurd,Paris,385535309,eng,https://images.gr-assets.com/books/1344117043m/15786792.jpg,3.95,8441,"fiction, history"
77995,Guy de Maupassant,The Necklace and Other Short Stories,486270645,eng,https://images.gr-assets.com/books/1327649717m/77995.jpg,3.94,11688,"classics, fiction"
84786,Michael Connelly,Void Moon,446694258,eng,https://images.gr-assets.com/books/1344267460m/84786.jpg,3.95,14090,"mystery, fiction"
34057,Rudyard Kipling,Captains Courageous,543895882,eng,https://images.gr-assets.com/books/1327959659m/34057.jpg,3.88,14823,"classics, fiction"
31333,Anne Rice,Violin,8466302204,eng,https://images.gr-assets.com/books/1479198883m/31333.jpg,3.26,14911,"fiction, horror"
25527908,Sharon Guskin,The Forgetting Time,1250076420,eng,https://images.gr-assets.com/books/1442527065m/25527908.jpg,3.79,8457,"fiction, mystery"
13618,"Tsugumi Ohba, Takeshi Obata",デスノート #3 (Desu Nōto) Gekisō (激走),1421501708,eng,https://images.gr-assets.com/books/1419952370m/13618.jpg,4.42,18012,"manga, fantasy"
11309018,John Flanagan,The Lost Stories,399256180,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348471987l/11309018.jpg,4.27,15816,"fantasy, fiction"
15738951,Lee Child,"Deep Down (Jack Reacher, #16.5)",,en-US,https://images.gr-assets.com/books/1373921650m/15738951.jpg,3.87,9916,"thriller, fiction"
10947600,Hannah Harrington,Saving June,1921794097,eng,https://images.gr-assets.com/books/1349156138m/10947600.jpg,3.97,14867,"contemporary, romance"
23398806,M.J. Arlidge,Eeny Meeny,451475496,eng,https://images.gr-assets.com/books/1418746579m/23398806.jpg,3.88,8498,"thriller, crime"
7830126,Dean Koontz,What the Night Knows,553807722,eng,https://images.gr-assets.com/books/1308459193m/7830126.jpg,3.74,13873,"horror, fiction"
16174197,Kitty French,Knight & Play,,eng,https://images.gr-assets.com/books/1354181901m/16174197.jpg,4.04,24297,"romance, contemporary"
18405221,Anthony  Ryan,Queen of Fire,,eng,https://images.gr-assets.com/books/1417350958m/18405221.jpg,3.64,11985,"fantasy, fiction"
404223,Stephen R. Donaldson,The Wounded Land,345418468,,https://images.gr-assets.com/books/1323997527m/404223.jpg,3.96,14549,"fantasy, fiction"
249042,William Styron,Darkness Visible: A Memoir of Madness,679736395,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190195l/249042.jpg,4.04,13396,"memoir, psychology"
13057939,Vaddey Ratner,In the Shadow of the Banyan,1451657706,,https://images.gr-assets.com/books/1346714710m/13057939.jpg,4.04,12946,"fiction, history"
6611038,Jennifer Estep,Spider's Bite,1439147973,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536005690l/6611038._SY475_.jpg,3.87,24192,"fantasy, paranormal"
123845,Ralph Waldo Emerson,Self-Reliance and Other Essays,486277909,en-US,https://images.gr-assets.com/books/1319099192m/123845.jpg,4.14,14484,"philosophy, classics"
769016,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",How to Talk So Teens Will Listen and Listen So Teens Will Talk,380811960,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442201568l/769016._SY475_.jpg,4.24,10931,"nonfiction, psychology"
294951,"Joseph Stein, Jerry Bock, Sheldon Harnick",Fiddler On the Roof: Based on Sholom Aleichem's Stories,879101369,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347523415l/294951.jpg,4.2,14049,"classics, fiction"
17607848,Sylvia Day,Afterburn,1459245954,eng,https://images.gr-assets.com/books/1369326801m/17607848.jpg,3.97,17821,"romance, contemporary"
7926,Sydney Taylor,All-of-a-Kind Family,385732953,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389583949l/7926.jpg,4.23,18383,"fiction, classics"
18114057,Daniel Suarez,Influx,525953183,eng,https://images.gr-assets.com/books/1374634071m/18114057.jpg,3.91,6938,"fiction, thriller"
15560,Terry Brooks,Ilse Witch ,345396553,en-US,https://images.gr-assets.com/books/1403187876m/15560.jpg,3.95,14386,"fantasy, fiction"
95420,Katharine Graham,Personal History,375701044,en-US,https://images.gr-assets.com/books/1320504681m/95420.jpg,4.13,13714,"memoir, biography"
27824826,Jane Harper,The Dry,,eng,https://images.gr-assets.com/books/1456113132m/27824826.jpg,4.07,19843,"mystery, fiction"
40320,"Janet Evanovich, Charlotte Hughes",Full House,312983271,eng,https://images.gr-assets.com/books/1479699904m/40320.jpg,3.63,17813,"romance, mystery"
291,"Kahlil Gibran, Anthony R. Ferris",الأجنحة المتكسرة,806501901,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347637124l/291.jpg,3.93,5611,"poetry, classics"
14889780,"Douglas Preston, Lincoln Child",Two Graves,446554995,,https://images.gr-assets.com/books/1346937130m/14889780.jpg,4.03,12164,"mystery, thriller"
13109291,Robin Hobb,Blood of Dragons,62116851,eng,https://images.gr-assets.com/books/1341265576m/13109291.jpg,4.12,12165,"fantasy, fiction"
539904,Cornelius Ryan,A Bridge Too Far,450837319,eng,https://images.gr-assets.com/books/1326921431m/539904.jpg,4.24,13676,"history, nonfiction"
87220,Jerry Spinelli,Loser,60540745,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347404110l/87220.jpg,3.72,15079,"fiction, contemporary"
498835,Kate Mosse,Sepulchre,752860550,en-GB,https://images.gr-assets.com/books/1328120460m/498835.jpg,3.73,13368,"fiction, mystery"
100247,Rolf Potts,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,812992180,eng,https://images.gr-assets.com/books/1320532720m/100247.jpg,3.92,13128,"travel, nonfiction"
12383252,Laurell K. Hamilton,Kiss the Dead,425247546,eng,https://images.gr-assets.com/books/1328767132m/12383252.jpg,3.79,18225,"paranormal, fantasy"
10775,Ernest Hemingway,The Garden of Eden,684804522,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405529251l/10775.jpg,3.74,12948,"classics, fiction"
1333030,Maya Banks,"Sweet Surrender (Sweet Series, #1)",425219437,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542977347l/1333030._SY475_.jpg,3.99,20856,"romance, contemporary"
22875,Stephen R. Donaldson,The One Tree,345418476,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328044747l/22875.jpg,3.96,13812,"fantasy, fiction"
24816,Bill Watterson,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,836217691,eng,https://images.gr-assets.com/books/1448818381m/24816.jpg,4.71,14113,"comics, fiction"
17190226,J.C. Reed,Surrender Your Love,,eng,https://images.gr-assets.com/books/1359887738m/17190226.jpg,3.91,20398,"romance, contemporary"
17985262,Matthew Mather,CyberStorm,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394227619l/17985262.jpg,3.75,6028,"fiction, thriller"
24476,Chuck Klosterman,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,743406567,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440854466l/24476._SY475_.jpg,3.8,11376,"music, nonfiction"
795034,Tad Williams,To Green Angel Tower (Siege),886775981,en-US,https://images.gr-assets.com/books/1309992858m/795034.jpg,4.18,13830,"fantasy, fiction"
6818019,"Nujood Ali, Delphine Minoui, Linda Coverdale","Moi Nojoud, 10 ans, divorcée",307589676,eng,https://images.gr-assets.com/books/1320467214m/6818019.jpg,3.79,13607,"memoir, nonfiction"
43798,Anne Rice,The Feast of All Saints,345376048,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385216547l/43798.jpg,3.83,15221,"fiction, horror"
18453074,Joshua Ferris,To rise again at a decent hour,316033979,eng,https://images.gr-assets.com/books/1391305201m/18453074.jpg,3.08,10270,"fiction, contemporary"
150720,David Auburn,Proof: A Play,571199976,eng,https://images.gr-assets.com/books/1417605435m/150720.jpg,4.01,13777,"fiction, contemporary"
121581,"Robert A. Heinlein, Damon Knight",The Past through Tomorrow,441653049,eng,https://images.gr-assets.com/books/1325885616m/121581.jpg,4.15,13920,"fiction, classics"
86525,Robert A. Caro,Master of the Senate,394720954,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388189118l/86525.jpg,4.41,11411,"biography, history"
15722284,Dean Koontz,Saint Odd,,eng,https://images.gr-assets.com/books/1403303609m/15722284.jpg,4.12,11714,"horror, fantasy"
6671,Roald Dahl,The Wonderful Story Of Henry Sugar And Six More,037581423X,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389581369l/6671.jpg,4.15,13419,"fiction, fantasy"
7926242,Patricia Cornwell,Port Mortuary,399157212,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435641760l/7926242._SY475_.jpg,3.55,14765,"mystery, fiction"
672948,Erich Maria Remarque,Arc de Triomphe,449912450,,https://images.gr-assets.com/books/1353844109m/672948.jpg,4.4,11391,"fiction, classics"
154795,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",The Death of Superman,1563890976,en-US,https://images.gr-assets.com/books/1383536130m/154795.jpg,3.89,12630,"comics, fiction"
144800,Steven Hall,The Raw Shark Texts,1841959111,en-US,https://images.gr-assets.com/books/1405099268m/144800.jpg,3.87,11010,"fiction, fantasy"
27904311,Rick Riordan,The Hammer of Thor,1423160924,eng,https://images.gr-assets.com/books/1463950690m/27904311.jpg,4.37,22736,"fantasy, fiction"
15771862,Sonali Deraniyagala,Wave,,eng,https://images.gr-assets.com/books/1362126716m/15771862.jpg,3.7,12008,"memoir, nonfiction"
1307,"Margaret Weis, Tracy Hickman",Fire Sea,553295411,en-US,https://images.gr-assets.com/books/1325422748m/1307.jpg,4.05,14707,"fantasy, fiction"
13547504,Andrew Solomon,"Far from the Tree: Parents, Children, and the Search for Identity",743236718,eng,https://images.gr-assets.com/books/1363008433m/13547504.jpg,4.26,11879,"nonfiction, psychology"
958277,"Barbara Park, Denise Brunkus",Junie B. Jones and the Stupid Smelly Bus,679826424,en-US,https://images.gr-assets.com/books/1353109909m/958277.jpg,3.9,16918,"fiction, contemporary"
23887,"Gabriel García Márquez, Gregory Rabassa",El otoño del patriarca,60882867,eng,https://images.gr-assets.com/books/1410136666m/23887.jpg,3.84,10576,"fiction, ebooks"
3276637,Conn Iggulden,Bones of the Hills,7201788,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540580457l/3276637._SY475_.jpg,4.32,11461,"fiction, history"
13330771,Oliver Sacks,Hallucinations,307957241,eng,https://images.gr-assets.com/books/1440360108m/13330771.jpg,3.85,11443,"science, psychology"
12444297,Karen Marie Moning,Burned,385344414,eng,https://images.gr-assets.com/books/1407503200m/12444297.jpg,4.12,17562,"fantasy, paranormal"
3301759,Edgar Allan Poe,The Murders in the Rue Morgue,,eng,https://images.gr-assets.com/books/1409105459m/3301759.jpg,3.92,15114,"classics, mystery"
104086,Guy Gavriel Kay,The Summer Tree,451458222,en-US,https://images.gr-assets.com/books/1412531529m/104086.jpg,3.99,16187,"fantasy, fiction"
7909,"Maud Hart Lovelace, Lois Lenski",Betsy-Tacy,64400964,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440321278l/7909._SY475_.jpg,4.07,18024,"classics, fiction"
2020935,Sara Zarr,Sweethearts,316014559,en-US,https://images.gr-assets.com/books/1336053590m/2020935.jpg,3.64,16515,"contemporary, romance"
1474628,Lauren Groff,The Monsters of Templeton,434017841,eng,https://images.gr-assets.com/books/1328051913m/1474628.jpg,3.58,13849,"fiction, mystery"
18107951,Charlaine Harris,Midnight Crossroad,425263150,eng,https://images.gr-assets.com/books/1384456102m/18107951.jpg,3.63,15029,"mystery, fantasy"
269746,Diane Mott Davidson,Catering to Nobody,553584707,en-US,https://images.gr-assets.com/books/1340227366m/269746.jpg,3.85,15777,"mystery, fiction"
12614410,Julie Kagawa,The Lost Prince,373210574,eng,https://images.gr-assets.com/books/1335463790m/12614410.jpg,4.05,21049,"fantasy, paranormal"
2095583,Kathy Reichs,Devil Bones,743294386,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388258845l/2095583.jpg,3.89,18180,"mystery, crime"
116114,James  Jones,From Here to Eternity,517223007,eng,https://images.gr-assets.com/books/1330924946m/116114.jpg,4.09,13106,"fiction, classics"
389763,Wayne W. Dyer,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,1401911846,eng,https://images.gr-assets.com/books/1328770256m/389763.jpg,4.24,11997,"spirituality, philosophy"
81176,Michael Moore,"Dude, Where's My Country?",446693790,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427030928l/81176.jpg,3.4,12468,"nonfiction, history"
364089,Mario Puzo,The Last Don,345412214,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436903416l/364089.jpg,3.8,11327,"fiction, crime"
11995136,"يوسف زيدان, Youssef Ziedan",محال,,ara,https://images.gr-assets.com/books/1324288676m/11995136.jpg,3.31,10074,fiction
19452,Meg Cabot,Ready or Not,60724501,eng,https://images.gr-assets.com/books/1327951939m/19452.jpg,3.4,21089,"romance, fiction"
128755,Kathy Reichs,Cross Bones,743453026,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389771698l/128755.jpg,3.86,17850,"mystery, crime"
163363,Gerda Weissmann Klein,All But My Life,809015803,en-US,https://images.gr-assets.com/books/1316131452m/163363.jpg,4.28,13710,"memoir, history"
577542,"Rudyard Kipling, Jerry Pinkney",Rikki-Tikki-Tavi,688143202,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388410608l/577542.jpg,3.96,13851,"classics, fiction"
2249196,"Grant Morrison, Frank Quitely","All-Star Superman, Vol. 2",1401218377,eng,https://images.gr-assets.com/books/1320477944m/2249196.jpg,4.33,12420,"comics, fiction"
17345242,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",The World of Ice and Fire,553805444,eng,https://images.gr-assets.com/books/1400360220m/17345242.jpg,4.25,12119,"fantasy, fiction"
110386,Julia Quinn,"To Sir Phillip, With Love",380820854,eng,https://images.gr-assets.com/books/1274211519m/110386.jpg,3.89,21928,"romance, fiction"
454236,"Nando Parrado, Vince Rause",Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,140009769X,,https://images.gr-assets.com/books/1320544978m/454236.jpg,4.21,11057,"nonfiction, memoir"
298730,Margaret Peterson Haddix,Among the Barons,689839103,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388178243l/298730.jpg,4.08,17495,"fiction, fantasy"
125662,R.L. Stine,Say Cheese and Die!,439568420,eng,https://images.gr-assets.com/books/1328867794m/125662.jpg,3.72,15540,"horror, fiction"
328907,Bernard Cornwell,Sharpe's Tiger,60932309,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525539270l/328907.jpg,4.08,12793,"fiction, history"
207684,Meg Cabot,Jinx,60837640,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440702549l/207684._SX318_.jpg,3.72,21745,"fantasy, romance"
21874813,Alan Bradley,As Chimney Sweepers Come to Dust ,345539931,eng,https://images.gr-assets.com/books/1406214651m/21874813.jpg,3.94,14337,"mystery, fiction"
13258,Zoë Heller,Notes on a Scandal,312421990,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922976l/13258.jpg,3.69,11774,"fiction, contemporary"
25293695,J.R. Ward,The Beast,045147516X,eng,https://images.gr-assets.com/books/1437025828m/25293695.jpg,4.45,13243,"paranormal, romance"
65399,Dorothea Benton Frank,Sullivan's Island,425193942,eng,https://images.gr-assets.com/books/1327888744m/65399.jpg,4.02,13081,"fiction, romance"
229149,"CLAMP, Anita Sengupta",カードキャプターさくら 7 [Cardcaptor Sakura 7],1892213753,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388176507l/229149.jpg,4.34,12151,"manga, fantasy"
10897866,G.P. Ching,The Soulkeepers (The Soulkeepers #1),1460995457,en-US,https://images.gr-assets.com/books/1308260933m/10897866.jpg,3.71,7328,"fantasy, fiction"
33820,Nelson DeMille,Up Country,446611913,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388288352l/33820.jpg,3.99,12902,"fiction, thriller"
1048645,Michael Morpurgo,Private Peaceful,439636485,eng,https://images.gr-assets.com/books/1328868065m/1048645.jpg,4.16,13123,"fiction, history"
383514,Rhys Bowen,Her Royal Spyness (Her Royal Spyness Mysteries #1),425215679,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174342700l/383514._SY475_.jpg,3.76,17498,"mystery, fiction"
12288282,Ilona Andrews,Gunmetal Magic,,eng,https://images.gr-assets.com/books/1331230049m/12288282.jpg,4.28,21396,"fantasy, paranormal"
22381326,Joe Abercrombie,Half a War,,eng,https://images.gr-assets.com/books/1429885218m/22381326.jpg,4.01,10629,"fantasy, fiction"
15729261,Jennifer Probst,The Marriage Mistake,,eng,https://images.gr-assets.com/books/1348628724m/15729261.jpg,3.96,21512,"romance, contemporary"
886512,Bruce Degen,Jamberry,694006513,,https://images.gr-assets.com/books/1393791849m/886512.jpg,4.17,15478,"fiction, poetry"
8269450,Kelley Armstrong,"Darkest Powers Trilogy (Darkest Powers, #1-3)",385670516,eng,https://images.gr-assets.com/books/1411868332m/8269450.jpg,4.47,14473,"paranormal, fantasy"
261604,Elizabeth Haydon,Rhapsody: Child of Blood,812570812,eng,https://images.gr-assets.com/books/1453703106m/261604.jpg,3.95,16329,"fantasy, fiction"
91201,Erich Segal,Doctors,553278118,eng,https://images.gr-assets.com/books/1383563051m/91201.jpg,4.0,11331,"fiction, romance"
142395,"Amin Maalouf, Russell Harris",Samarcande,1566562937,eng,https://images.gr-assets.com/books/1327995121m/142395.jpg,4.2,7600,"fiction, history"
7685763,J.D. Robb,Indulgence in Death,399156879,eng,https://images.gr-assets.com/books/1292915498m/7685763.jpg,4.32,16464,"mystery, romance"
15852479,NoViolet Bulawayo,We Need New Names,316230812,eng,https://images.gr-assets.com/books/1352225506m/15852479.jpg,3.71,11262,"fiction, contemporary"
894072,Marian Potter,The Little Red Caboose (Little Golden Book),307021521,,https://images.gr-assets.com/books/1364853044m/894072.jpg,4.21,15978,"fiction, classics"
5093760,Jen Lancaster,"Pretty in Plaid: A Life, a Witch, and a Wardrobe, or, the Wonder Years Before the Condescending, Egomanical, Self-Centered Smart-Ass Phase",451226801,eng,https://images.gr-assets.com/books/1484147603m/5093760.jpg,3.88,14860,"memoir, nonfiction"
180930,Scott Cunningham,Wicca: A Guide for the Solitary Practitioner,875421180,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347491489l/180930.jpg,4.01,12264,"religion, spirituality"
179142,"Arthur Miller, Christopher Bigsby",All My Sons,141185465,eng,https://images.gr-assets.com/books/1309210788m/179142.jpg,3.87,15337,"classics, fiction"
7863274,Cath Crowley,Graffiti Moon,330425781,eng,https://images.gr-assets.com/books/1320129868m/7863274.jpg,3.9,14176,"contemporary, romance"
845403,John Steptoe,Mufaro's Beautiful Daughters: An African Tale,688040454,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442969300l/845403._SX318_.jpg,4.32,16479,"fiction, fantasy"
61904,Lois McMaster Bujold,Paladin of Souls,380818612,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350884l/61904.jpg,4.13,15855,"fantasy, fiction"
13589182,Robert Greene,Mastery,670024961,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348274726l/13589182.jpg,4.27,12717,"business, psychology"
4986,Kurt Vonnegut Jr.,"God Bless You, Dr. Kevorkian",743422007,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388428899l/4986.jpg,3.83,11543,"fiction, classics"
3090282,Molly Wizenberg,A Homemade Life: Stories and Recipes from My Kitchen Table,1416551050,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347468210l/3090282.jpg,3.94,13310,"memoir, cookbooks"
138069,David Wiesner,The Three Pigs,618007016,en-US,https://images.gr-assets.com/books/1172092242m/138069.jpg,4.15,16295,"fiction, fantasy"
26123,Martin E.P. Seligman,Learned Optimism: How to Change Your Mind and Your Life,1400078393,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190754l/26123.jpg,3.98,11310,"psychology, nonfiction"
7827221,Kimberly Derting,Desires of the Dead,61779849,en-US,https://images.gr-assets.com/books/1288223505m/7827221.jpg,4.07,20654,"mystery, romance"
563887,"John Lawrence Peterson, Roberta Carter Clark",The Littles,590462253,,https://images.gr-assets.com/books/1360058166m/563887.jpg,3.98,15650,"fantasy, fiction"
155106,"Peggy Parish, Barbara Siebel Thomas",Amelia Bedelia and the Surprise Shower,64440192,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347266336l/155106.jpg,4.27,14438,"fiction, classics"
12125,Cynthia Voigt,"Homecoming (Tillerman Family, #1)",689851324,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390250078l/12125.jpg,3.92,17023,"fiction, contemporary"
112751,Karen Marie Moning,Spell of the Highlander ,440240972,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389924700l/112751.jpg,4.27,21143,"romance, paranormal"
28482,"Margaret Weis, Tracy Hickman",The Hand of Chaos,553563696,en-US,https://images.gr-assets.com/books/1327837169m/28482.jpg,4.05,14911,"fantasy, fiction"
382680,Harlan Coben,One False Move,440225442,eng,https://images.gr-assets.com/books/1403190750m/382680.jpg,4.07,13599,"mystery, fiction"
62012,Roger Zelazny,The Guns of Avalon,380000830,eng,https://images.gr-assets.com/books/1368213721m/62012.jpg,4.16,15131,"fantasy, fiction"
163465,Katherine Paterson,The Great Gilly Hopkins,435124773,eng,https://images.gr-assets.com/books/1443418961m/163465.jpg,3.83,15886,"fiction, classics"
32807,Clive Cussler,Trojan Odyssey,425199320,eng,https://images.gr-assets.com/books/1371338649m/32807.jpg,3.92,13635,"fiction, thriller"
138872,James Alexander Thom,Follow the River,345338545,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387651947l/138872.jpg,4.21,13697,"fiction, history"
91571,"William Shakespeare, Barbara A. Mowat, Paul Werstine",Measure for Measure,743484908,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348266360l/91571.jpg,3.67,15474,"classics, fiction"
228221,"Owen  West, Dean Koontz",The Mask,425127583,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389216755l/228221.jpg,3.75,14336,"horror, suspense"
13514612,Cristin Terrill,All Our Yesterdays,1423176375,eng,https://images.gr-assets.com/books/1370046261m/13514612.jpg,4.05,16338,"romance, fantasy"
5368,Kathleen Winsor,Forever Amber,141009829,eng,https://images.gr-assets.com/books/1350464965m/5368.jpg,3.98,13286,"fiction, romance"
8619814,John  Stephens,The Emerald Atlas,375868704,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180813l/8619814.jpg,3.92,15057,"mystery, fantasy"
28390369,Zadie Smith,Swing Time,241144159,eng,https://images.gr-assets.com/books/1456491713m/28390369.jpg,3.6,17311,"fiction, contemporary"
42435,Doug Stanton,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,805073663,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442540445l/42435._SY475_.jpg,4.25,12406,"history, nonfiction"
1819632,Yuna Kagesaki,Karin,1598163221,eng,https://images.gr-assets.com/books/1404303540m/1819632.jpg,3.99,13110,"manga, romance"
18667779,Nina LaCour,Everything Leads to You,525425888,eng,https://images.gr-assets.com/books/1389744233m/18667779.jpg,3.89,17583,"contemporary, romance"
363851,Wendy Mass,Jeremy Fink and the Meaning of Life,316058297,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442089244l/363851._SY475_.jpg,4.02,15567,"fiction, mystery"
216048,Patricia Polacco,"Thank You, Mr. Falker",399237321,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438482485l/216048._SX318_.jpg,4.52,13049,"fiction, biography"
20821159,William Gibson,The Peripheral,399158448,eng,https://images.gr-assets.com/books/1402651292m/20821159.jpg,3.94,8839,"fiction, thriller"
6464937,Alice Munro,Too Much Happiness,307269760,eng,https://images.gr-assets.com/books/1320459874m/6464937.jpg,3.82,12106,"fiction, contemporary"
13614836,"J. Lynn, Jennifer L. Armentrout",Tempting the Best Man,162266910X,eng,https://images.gr-assets.com/books/1336112984m/13614836.jpg,3.73,25398,"romance, contemporary"
17158513,C.S. Pacat,Prince's Gambit,,eng,https://images.gr-assets.com/books/1356027904m/17158513.jpg,4.51,15899,"fantasy, romance"
267243,William  Kennedy,Ironweed,743263065,eng,https://images.gr-assets.com/books/1408926209m/267243.jpg,3.86,12194,"fiction, classics"
6621101,Jonathan Kellerman,Deception,345505670,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441374678l/6621101._SY475_.jpg,3.96,13026,"mystery, fiction"
40580,Michael Moore,Stupid white men and other sorry excuses for the state of the nation,141019999,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349128567l/40580.jpg,3.3,10835,"nonfiction, history"
23766634,Sarah J. Maas,A Court of Wings and Ruin,1408857901,eng,https://images.gr-assets.com/books/1485528243m/23766634.jpg,4.54,55037,"fantasy, romance"
4893390,Derek Landy,The Faceless Ones,7302142,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347680563l/4893390.jpg,4.4,14971,"fantasy, mystery"
63689,Paul Theroux,The Great Railway Bazaar: By Train Through Asia ,618658947,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440437557l/63689._SY475_.jpg,3.91,12110,"travel, nonfiction"
13117308,Brad Thor,Black List,1439192987,eng,https://images.gr-assets.com/books/1339809055m/13117308.jpg,4.2,11176,"thriller, fiction"
